tdcono|tddivi|tdidtr|tdmvxp|tdextp|tdmvxd|tdmbmd|tdtx15|tdtx40|tdtxid|tdrgdt|tdrgtm|tdlmdt|tdchno|tdchid
100||196||PFQ|596380_YB1|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YC1|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YC1R|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YC25|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YC25R|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YC2R|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YC3|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YC3R|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YDL1|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YDM1|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YDS1|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YDXL1|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YPAL|PLT|PLT|PLT|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|596380_YPNBSA|PLT|PLT|PLT|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_BOX25|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_C4CRT|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_CTN25|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_PALLET|PLT94|PLT94|PLT94|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_PLT94|PLT94|PLT94|PLT94|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_S-4936|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_SSCC|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YA1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YA2|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YB1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YC1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YC1R|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YC25|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YC25R|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YC2R|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YC3|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YC3R|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YDL1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YDM1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YDS1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YDXL1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YPAL|PLT94|PLT94|PLT94|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|6287_YPNBSA|PLT94|PLT94|PLT94|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_BOX25|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_C4CRT|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_CTN25|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_PALLET|PLT94|PLT94|PLT94|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_PLT94|PLT94|PLT94|PLT94|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_S-4936|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_SSCC|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YA1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YA2|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YB1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YC1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YC1R|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YC25|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YC25R|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YC2R|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YC3|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YC3R|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YDL1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YDM1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YDS1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YDXL1|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YPAL|PLT94|PLT94|PLT94|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|9718_YPNBSA|PLT94|PLT94|PLT94|0|20260505|132141|20260505|1|SCOUGHLAN
100||196||PFQ|B720|B720_Cooperative Advertising|B720|B720|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|C310|C310_Discount|C310_Discount|C310_Discount|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|D240|D240_Freight|D240_Freight|D240_Freight|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|D243|D240_Freight|D240_Freight|D240_Freight|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|D244|D240_Freight|D240_Freight|D240_Freight|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|F910|F910_Quantity Discount|F910|F910|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|H560|H560_Swell Allowance|H560|H560|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|LFRT|D240_Freight|D240_Freight|D240_Freight|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|UP3|UPS Blue|UPS Blue|UPS Blue|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|UP4|UPS Blue AM|UPS Blue AM|UPS Blue AM|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|UP5|UPS Red Saver|UPS Red Saver|UPS Red Saver|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|UP6|UPS Red|UPS Red|UPS Red|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|UP7|UPS Red AM|UPS Red AM|UPS Red AM|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|UP8|UPS Worldease|UPS Worldease|UPS Worldease|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|UP9|UPS GFP|UPS GFP|UPS GFP|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|US1|USPS First-Class Package|US1|US1|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|US2|USPS Priority Mail|US2|US2|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|UW1|UPS Worldwide Express|UW1|UW1|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|UW2|UPS Worldwide Expedited|UW2|UW2|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|UW3|UPS Worldwide Saver|UW3|UW3|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|VET|Veterans|Veterans|Veterans|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|WRD|Ward|Ward|Ward|0|20260505|132140|20260505|1|SCOUGHLAN
100||196||PFQ|XPO|XPO Logistics Freight Inc|XPO|XPO|0|20260505|132140|20260505|1|SCOUGHLAN
100||201||PFQ|BOX25|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|C4CRT|CTN|CTN|CTN|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|CTN25|CTN25|CTN25|CTN25|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|N|AMA|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|DHL|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|FX1|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|FX2|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|FX3|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|FX4|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|FX5|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|FX6|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|FX7|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|FX8|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UP1|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UP2|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UP3|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UP4|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UP5|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UP6|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UP7|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UP8|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|US1|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|US2|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UW1|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UW2|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|N|UW3|N|N|0|20260505|132134|20260505|1|SCOUGHLAN
100||201||PFQ|PALLET|PLT|PLT|PLT|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|PLT94|PLT94|PLT94|PLT94|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|S-4936|S-4936|S-4936|S-4936|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|SSCC|SSCC|SSCC|SSCC|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YA1|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YA2|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YB1|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YC1|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YC1R|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YC25|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YC25R|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YC2R|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YC3|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YC3R|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YDL1|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YDM1|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YDS1|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YDXL1|BOX|BOX|BOX|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YPAL|PLT|PLT|PLT|0|20260505|132141|20260505|1|SCOUGHLAN
100||201||PFQ|YPNBSA|PLT|PLT|PLT|0|20260505|132141|20260505|1|SCOUGHLAN
100||204||PFQ|142318|142318|142318|142318|0|20260504|190935|20260504|1|SCOUGHLAN
100||204||PFQ|170169|170169|170169|170169|0|20260504|190935|20260504|1|SCOUGHLAN
100||204||PFQ|252495|252495|252495|252495|0|20260504|190935|20260504|1|SCOUGHLAN
100||204||PFQ|511908|511908|511908|511908|0|20260504|190935|20260504|1|SCOUGHLAN
100||204||PFQ|84363|84363|84363|84363|0|20260504|190935|20260504|1|SCOUGHLAN
100||204||PFQ|N|AMA|AMA|AMA|0|20260505|132141|20260505|1|SCOUGHLAN
100||204||PFQ|N|DHL|DHL|DHL|0|20260505|132141|20260505|1|SCOUGHLAN
100||204||PFQ|N|FX1|FX1|FX1|0|20260505|132141|20260505|1|SCOUGHLAN
100||204||PFQ|N|FX2|FX2|FX2|0|20260505|132141|20260505|1|SCOUGHLAN
100||204||PFQ|N|FX3|FX3|FX3|0|20260505|132141|20260505|1|SCOUGHLAN
100||207||PFQ|N|FX4|FX4|FX4|0|20260505|132141|20260505|1|SCOUGHLAN
100|500|60||PFQ|101734|0787405000000|0787405000000|0787405000000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|1042|6207930670000|6207930670000|6207930670000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|10813|038824876|038824876|038824876|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|116489|116489|116489|116489|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|11750|0353757570000|0353757570000|0353757570000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|122712|122712|122712|122712|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|124833|113112861|113112861|113112861|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|137709|8092014110000|8092014110000|8092014110000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|139182|139182|139182|139182|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|139217|0423707340006|0423707340006|0423707340006|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|139531|139531|139531|139531|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|140130|0079297480FHS|0079297480FHS|0079297480FHS|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|142145|0423707340001|0423707340001|0423707340001|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|142318|142318|142318|142318|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|142318|SUPPLIESFLY|SUPPLIESFLY|SUPPLIESFLY|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|142767|0534744210000|0534744210000|0534744210000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|145487|7951404330000|7951404330000|7951404330000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|15247|1229487500000|1229487500000|1229487500000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|153320|153320|153320|153320|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|153322|153322|153322|153322|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|153549|153549|153549|153549|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|154053|0787361800000|0787361800000|0787361800000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|154191|154191|154191|154191|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|170169|170169|170169|170169|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|17485|17485|17485|17485|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|180756|0794223490000|0794223490000|0794223490000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|182822|8003602231|8003602231|8003602231|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|18868|79-244-2543|79-244-2543|79-244-2543|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|18997|0079297481FAQ|0079297481FAQ|0079297481FAQ|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|19093|0079297481FAM|0079297481FAM|0079297481FAM|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|21965|0403560600000|0403560600000|0403560600000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|23637|0141881550000|0141881550000|0141881550000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|241055|051957769|051957769|051957769|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|24316|0196614660000|0196614660000|0196614660000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|245844|0791463240000|0791463240000|0791463240000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|25020|0244147160000|0244147160000|0244147160000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|25120|25120|25120|25120|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|252191|0064000980000|0064000980000|0064000980000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|252495|252495|252495|252495|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|252495|Amazon_FBA|Amazon_FBA|Amazon_FBA|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|263391|0079297481FLR|0079297481FLR|0079297481FLR|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|26483|103391843|103391843|103391843|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|27707|27707|27707|27707|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|28131|0356123450000|0356123450000|0356123450000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|287|0079943610000|0079943610000|0079943610000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|288302|288302|288302|288302|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|28908|28908|28908|28908|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|29982|29982|29982|29982|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|304|0079297481FOK|0079297481FOK|0079297481FOK|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|312037|312037|312037|312037|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|3318|3318|3318|3318|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|36949|0446280680000|0446280680000|0446280680000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|39604|0267963670000|0267963670000|0267963670000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|401858|621418185|621418185|621418185|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|444|0315062020000|0315062020000|0315062020000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|4720|4720|4720|4720|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|4764|0079297481FSA|0079297481FSA|0079297481FSA|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|511908|0083967000016|0083967000016|0083967000016|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|511908|511908|511908|511908|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|51525|0320580130000|0320580130000|0320580130000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|52197|0790517230000|0790517230000|0790517230000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|56562|0845674570000|0845674570000|0845674570000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|588142|0000119207615|0000119207615|0000119207615|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|596380|PERFFOODSERVICE|PERFFOODSERVICE|PERFFOODSERVICE|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|6287|0423707340002|0423707340002|0423707340002|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|64503|153320|153320|153320|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|64503|64503|64503|64503|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|67054|0079297480FDF|0079297480FDF|0079297480FDF|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|6779|8065506040000|8065506040000|8065506040000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|699|200699000|200699000|200699000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|71567|0064000980000DR|0064000980000DR|0064000980000DR|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|73379|1434459350000|1434459350000|1434459350000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|74076|2521335170360|2521335170360|2521335170360|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|74946|74946|74946|74946|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|7520|0588222890000|0588222890000|0588222890000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|75654|1418835410000|1418835410000|1418835410000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|77375|77375|77375|77375|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|77683|1124515340000|1124515340000|1124515340000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|80019|1684664510000|1684664510000|1684664510000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|80123|3619643280000|3619643280000|3619643280000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|81463|2521335173205|2521335173205|2521335173205|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|82128|1598686240000|1598686240000|1598686240000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|82211|6233404240000|6233404240000|6233404240000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|83509|FRESHDIRECT|FRESHDIRECT|FRESHDIRECT|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|84101|9478184560000|9478184560000|9478184560000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|84363|84363|84363|84363|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|84363|Amazon_FBM|Amazon_FBM|Amazon_FBM|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|85119|85119|85119|85119|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8708|0530460250000|0530460250000|0530460250000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8710|1223609720000|1223609720000|1223609720000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8711|0981745920000|0981745920000|0981745920000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8712|8360573980000|8360573980000|8360573980000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8713|1577962510000|1577962510000|1577962510000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8715|0539452590000|0539452590000|0539452590000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8720|0237634510000|0237634510000|0237634510000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8721|0079702210000|0079702210000|0079702210000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8722|0079144350000|0079144350000|0079144350000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8723|9293238970000|9293238970000|9293238970000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8724|7969234490000|7969234490000|7969234490000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8726|9293239390000|9293239390000|9293239390000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8742|0149473600000|0149473600000|0149473600000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8744|0038556400000|0038556400000|0038556400000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8747|1123599220000|1123599220000|1123599220000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8748|0828519730000|0828519730000|0828519730000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8749|1030175700000|1030175700000|1030175700000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8750|8355689650000|8355689650000|8355689650000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8751|7991281520000|7991281520000|7991281520000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8753|7991272040000|7991272040000|7991272040000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8754|7991264200000|7991264200000|7991264200000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8755|1914465250000|1914465250000|1914465250000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8756|0517639690000|0517639690000|0517639690000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8759|7991261720000|7991261720000|7991261720000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8760|6173341720000|6173341720000|6173341720000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8761|1948450120000|1948450120000|1948450120000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8762|7990097820000|7990097820000|7990097820000|0|20260504|220251|20260504|1|SCOUGHLAN
100|500|60||PFQ|8763|0351385100000|0351385100000|0351385100000|0|20260504|220251|20260504|1|SCOUGHLAN
